gtfs_id,vehicle_no,service_sub_types
chennai_bus,J1026,"[""ORDR""]"
chennai_bus,J1415,"[""ORDR""]"
chennai_bus,J1416,"[""ORDR""]"
chennai_bus,J1417,"[""ORDR""]"
chennai_bus,J1418,"[""ORDR""]"
chennai_bus,J1419,"[""ORDR""]"
chennai_bus,J1420,"[""ORDR""]"
chennai_bus,J1421,"[""ORDR""]"
chennai_bus,J1422,"[""ORDR""]"
chennai_bus,J1423,"[""ORDR""]"
chennai_bus,J1424,"[""ORDR""]"
chennai_bus,J1425,"[""ORDR""]"
chennai_bus,J1308,"[""ORDR""]"
chennai_bus,J1309,"[""ORDR""]"
chennai_bus,J1310,"[""ORDR""]"
chennai_bus,J1311,"[""ORDR""]"
chennai_bus,J1312,"[""ORDR""]"
chennai_bus,J1313,"[""ORDR""]"
chennai_bus,J1314,"[""ORDR""]"
chennai_bus,J1315,"[""ORDR""]"
chennai_bus,J1316,"[""ORDR""]"
chennai_bus,J1317,"[""ORDR""]"
chennai_bus,J1318,"[""ORDR""]"
chennai_bus,J1319,"[""ORDR""]"
chennai_bus,J1336,"[""ORDR""]"
chennai_bus,J1337,"[""ORDR""]"
chennai_bus,J1338,"[""ORDR""]"
chennai_bus,J1339,"[""ORDR""]"
chennai_bus,J1340,"[""ORDR""]"
chennai_bus,J1341,"[""ORDR""]"
chennai_bus,J1342,"[""ORDR""]"
chennai_bus,J1343,"[""ORDR""]"
chennai_bus,J1428,"[""ORDR""]"
chennai_bus,J1427,"[""ORDR""]"
chennai_bus,J1348,"[""ORDR""]"
chennai_bus,J1347,"[""ORDR""]"
chennai_bus,J1346,"[""ORDR""]"
chennai_bus,J1345,"[""ORDR""]"
chennai_bus,J1344,"[""ORDR""]"
chennai_bus,J1429,"[""ORDR""]"
chennai_bus,J1430,"[""ORDR""]"
chennai_bus,J1431,"[""ORDR""]"
chennai_bus,J1432,"[""ORDR""]"
chennai_bus,J1433,"[""ORDR""]"
chennai_bus,J1434,"[""ORDR""]"
chennai_bus,J1435,"[""ORDR""]"
chennai_bus,J1436,"[""ORDR""]"
chennai_bus,J1027,"[""ORDR""]"
chennai_bus,J0993,"[""ORDR""]"
chennai_bus,J1426,"[""ORDR""]"
chennai_bus,J1320,"[""ORDR""]"
chennai_bus,J1437,"[""ORDR""]"
chennai_bus,J1438,"[""ORDR""]"
chennai_bus,J1439,"[""ORDR""]"
chennai_bus,J1440,"[""ORDR""]"
chennai_bus,J1441,"[""ORDR""]"
chennai_bus,J1442,"[""ORDR""]"
chennai_bus,J1443,"[""ORDR""]"
chennai_bus,J1321,"[""ORDR""]"
chennai_bus,J1444,"[""ORDR""]"
chennai_bus,J1445,"[""ORDR""]"
chennai_bus,J1446,"[""ORDR""]"
chennai_bus,J1447,"[""ORDR""]"
chennai_bus,J1028,"[""ORDR""]"
chennai_bus,J1322,"[""ORDR""]"
chennai_bus,J1029,"[""ORDR""]"
chennai_bus,J1323,"[""ORDR""]"
chennai_bus,J1324,"[""ORDR""]"
chennai_bus,J1349,"[""ORDR""]"
chennai_bus,J1350,"[""ORDR""]"
chennai_bus,J1351,"[""ORDR""]"
chennai_bus,J1352,"[""ORDR""]"
chennai_bus,J1353,"[""ORDR""]"
chennai_bus,J1354,"[""ORDR""]"
chennai_bus,J1355,"[""ORDR""]"
chennai_bus,J1356,"[""ORDR""]"
chennai_bus,J1357,"[""ORDR""]"
chennai_bus,J1358,"[""ORDR""]"
chennai_bus,J1448,"[""ORDR""]"
chennai_bus,J1449,"[""ORDR""]"
chennai_bus,J1450,"[""ORDR""]"
chennai_bus,J1451,"[""ORDR""]"
chennai_bus,J1452,"[""ORDR""]"
chennai_bus,J1453,"[""ORDR""]"
chennai_bus,J1454,"[""ORDR""]"
chennai_bus,J1455,"[""ORDR""]"
chennai_bus,J1456,"[""ORDR""]"
chennai_bus,J1457,"[""ORDR""]"
chennai_bus,J1458,"[""ORDR""]"
chennai_bus,J1459,"[""ORDR""]"
chennai_bus,J1460,"[""ORDR""]"
chennai_bus,J1461,"[""ORDR""]"
chennai_bus,J1462,"[""ORDR""]"
chennai_bus,J1463,"[""ORDR""]"
chennai_bus,J1464,"[""ORDR""]"
chennai_bus,J1465,"[""ORDR""]"
chennai_bus,J1466,"[""ORDR""]"
chennai_bus,J1467,"[""ORDR""]"
chennai_bus,J1468,"[""ORDR""]"
chennai_bus,J1469,"[""ORDR""]"
chennai_bus,J1470,"[""ORDR""]"
chennai_bus,J1471,"[""ORDR""]"
chennai_bus,J1472,"[""ORDR""]"
chennai_bus,J1473,"[""ORDR""]"
chennai_bus,J1409,"[""ORDR""]"
chennai_bus,J1410,"[""ORDR""]"
chennai_bus,J1474,"[""ORDR""]"
chennai_bus,J1475,"[""ORDR""]"
chennai_bus,J1476,"[""ORDR""]"
chennai_bus,J1477,"[""ORDR""]"
chennai_bus,J1478,"[""ORDR""]"
chennai_bus,J1359,"[""ORDR""]"
chennai_bus,J1360,"[""ORDR""]"
chennai_bus,J1361,"[""ORDR""]"
chennai_bus,J1411,"[""ORDR""]"
chennai_bus,J1362,"[""ORDR""]"
chennai_bus,J1363,"[""ORDR""]"
chennai_bus,J1364,"[""ORDR""]"
chennai_bus,J1479,"[""ORDR""]"
chennai_bus,J1480,"[""ORDR""]"
chennai_bus,J1481,"[""ORDR""]"
chennai_bus,J1482,"[""ORDR""]"
chennai_bus,J1483,"[""ORDR""]"
chennai_bus,J1484,"[""ORDR""]"
chennai_bus,J1485,"[""ORDR""]"
chennai_bus,J1486,"[""ORDR""]"
chennai_bus,J1487,"[""ORDR""]"
chennai_bus,J1488,"[""ORDR""]"
chennai_bus,J1489,"[""ORDR""]"
chennai_bus,J1490,"[""ORDR""]"
chennai_bus,J1491,"[""ORDR""]"
chennai_bus,J1492,"[""ORDR""]"
chennai_bus,J1493,"[""ORDR""]"
chennai_bus,J1494,"[""ORDR""]"
chennai_bus,J1495,"[""ORDR""]"
chennai_bus,J1496,"[""ORDR""]"
chennai_bus,J1497,"[""ORDR""]"
chennai_bus,J1498,"[""ORDR""]"
chennai_bus,J1499,"[""ORDR""]"
chennai_bus,J1500,"[""ORDR""]"
chennai_bus,J1501,"[""ORDR""]"
chennai_bus,J1502,"[""ORDR""]"
chennai_bus,J1503,"[""ORDR""]"
chennai_bus,J1504,"[""ORDR""]"
chennai_bus,J1365,"[""ORDR""]"
chennai_bus,J1366,"[""ORDR""]"
chennai_bus,J1367,"[""ORDR""]"
chennai_bus,J1368,"[""ORDR""]"
chennai_bus,J1369,"[""ORDR""]"
chennai_bus,J1370,"[""ORDR""]"
chennai_bus,J1371,"[""ORDR""]"
chennai_bus,J1372,"[""ORDR""]"
chennai_bus,J1373,"[""ORDR""]"
chennai_bus,J1374,"[""ORDR""]"
chennai_bus,J1505,"[""ORDR""]"
chennai_bus,J1506,"[""ORDR""]"
chennai_bus,J1507,"[""ORDR""]"
chennai_bus,J1508,"[""ORDR""]"
chennai_bus,J1509,"[""ORDR""]"
chennai_bus,J1510,"[""ORDR""]"
chennai_bus,J1511,"[""ORDR""]"
chennai_bus,J1512,"[""ORDR""]"
chennai_bus,J1513,"[""ORDR""]"
chennai_bus,J1514,"[""ORDR""]"
chennai_bus,J1515,"[""ORDR""]"
chennai_bus,J1516,"[""ORDR""]"
chennai_bus,J1517,"[""ORDR""]"
chennai_bus,J1518,"[""ORDR""]"
chennai_bus,J1519,"[""ORDR""]"
chennai_bus,J1520,"[""ORDR""]"
chennai_bus,J1521,"[""ORDR""]"
chennai_bus,J1522,"[""ORDR""]"
chennai_bus,J1523,"[""ORDR""]"
chennai_bus,J1524,"[""ORDR""]"
chennai_bus,J1525,"[""ORDR""]"
chennai_bus,J1526,"[""ORDR""]"
chennai_bus,J1527,"[""ORDR""]"
chennai_bus,J1528,"[""ORDR""]"
chennai_bus,J1529,"[""ORDR""]"
chennai_bus,J1530,"[""ORDR""]"
chennai_bus,J1531,"[""ORDR""]"
chennai_bus,J1325,"[""ORDR""]"
chennai_bus,J1326,"[""ORDR""]"
chennai_bus,J1375,"[""ORDR""]"
chennai_bus,J1376,"[""ORDR""]"
chennai_bus,J1377,"[""ORDR""]"
chennai_bus,J1378,"[""ORDR""]"
chennai_bus,J1379,"[""ORDR""]"
chennai_bus,J1380,"[""ORDR""]"
chennai_bus,J1381,"[""ORDR""]"
chennai_bus,J1382,"[""ORDR""]"
chennai_bus,J1383,"[""ORDR""]"
chennai_bus,J1384,"[""ORDR""]"
chennai_bus,J1385,"[""ORDR""]"
chennai_bus,J1386,"[""ORDR""]"
chennai_bus,J1387,"[""ORDR""]"
chennai_bus,J1388,"[""ORDR""]"
chennai_bus,J1389,"[""ORDR""]"
chennai_bus,J1390,"[""ORDR""]"
chennai_bus,J1391,"[""ORDR""]"
chennai_bus,J1392,"[""ORDR""]"
chennai_bus,J1393,"[""ORDR""]"
chennai_bus,J1394,"[""ORDR""]"
chennai_bus,J1395,"[""ORDR""]"
chennai_bus,J1396,"[""ORDR""]"
chennai_bus,J1397,"[""ORDR""]"
chennai_bus,J1398,"[""ORDR""]"
chennai_bus,J1532,"[""ORDR""]"
chennai_bus,J1533,"[""ORDR""]"
chennai_bus,J1534,"[""ORDR""]"
chennai_bus,J1535,"[""ORDR""]"
chennai_bus,J1536,"[""ORDR""]"
chennai_bus,J1537,"[""ORDR""]"
chennai_bus,J1538,"[""ORDR""]"
chennai_bus,J1539,"[""ORDR""]"
chennai_bus,J1540,"[""ORDR""]"
chennai_bus,J1541,"[""ORDR""]"
chennai_bus,J1543,"[""ORDR""]"
chennai_bus,J1542,"[""ORDR""]"
chennai_bus,J1544,"[""ORDR""]"
chennai_bus,J1545,"[""ORDR""]"
chennai_bus,J1546,"[""ORDR""]"
chennai_bus,J1399,"[""ORDR""]"
chennai_bus,J1400,"[""ORDR""]"
chennai_bus,J1401,"[""ORDR""]"
chennai_bus,J1402,"[""ORDR""]"
chennai_bus,J1403,"[""ORDR""]"
chennai_bus,J1404,"[""ORDR""]"
chennai_bus,J1405,"[""ORDR""]"
chennai_bus,J1406,"[""ORDR""]"
chennai_bus,J1407,"[""ORDR""]"
chennai_bus,J1547,"[""ORDR""]"
chennai_bus,J1548,"[""ORDR""]"
chennai_bus,J1549,"[""ORDR""]"
chennai_bus,J1550,"[""ORDR""]"
chennai_bus,J1551,"[""ORDR""]"
chennai_bus,J1552,"[""ORDR""]"
chennai_bus,J1408,"[""ORDR""]"
chennai_bus,J1553,"[""ORDR""]"
chennai_bus,J1554,"[""ORDR""]"
chennai_bus,J1555,"[""ORDR""]"
chennai_bus,J1556,"[""ORDR""]"
chennai_bus,J1557,"[""ORDR""]"
chennai_bus,J1558,"[""ORDR""]"
chennai_bus,J1559,"[""ORDR""]"
chennai_bus,J1560,"[""ORDR""]"
chennai_bus,J1561,"[""ORDR""]"
chennai_bus,J1562,"[""ORDR""]"
chennai_bus,J1563,"[""ORDR""]"
chennai_bus,J1564,"[""ORDR""]"
chennai_bus,J1565,"[""ORDR""]"
chennai_bus,J1566,"[""ORDR""]"
chennai_bus,J1567,"[""ORDR""]"
chennai_bus,J1584,"[""ORDR""]"
chennai_bus,J1585,"[""ORDR""]"
chennai_bus,J1586,"[""ORDR""]"
chennai_bus,J1568,"[""ORDR""]"
chennai_bus,J1569,"[""ORDR""]"
chennai_bus,J1570,"[""ORDR""]"
chennai_bus,J1571,"[""ORDR""]"
chennai_bus,J1572,"[""ORDR""]"
chennai_bus,J1573,"[""ORDR""]"
chennai_bus,J1574,"[""ORDR""]"
chennai_bus,J1575,"[""ORDR""]"
chennai_bus,J1576,"[""ORDR""]"
chennai_bus,J1577,"[""ORDR""]"
chennai_bus,J1578,"[""ORDR""]"
chennai_bus,J1579,"[""ORDR""]"
chennai_bus,J1580,"[""ORDR""]"
chennai_bus,J1581,"[""ORDR""]"
chennai_bus,J1583,"[""ORDR""]"
chennai_bus,J1582,"[""ORDR""]"
chennai_bus,J0104,"[""ORDI""]"
chennai_bus,J1607,"[""ORDR""]"
chennai_bus,J1608,"[""ORDR""]"
chennai_bus,J1609,"[""ORDR""]"
chennai_bus,J1610,"[""ORDR""]"
chennai_bus,J1611,"[""ORDR""]"
chennai_bus,J1612,"[""ORDR""]"
chennai_bus,J1613,"[""ORDR""]"
chennai_bus,J1614,"[""ORDR""]"
chennai_bus,J1615,"[""ORDR""]"
chennai_bus,J1616,"[""ORDR""]"
chennai_bus,J1617,"[""ORDR""]"
chennai_bus,J1618,"[""ORDR""]"
chennai_bus,J1619,"[""ORDR""]"
chennai_bus,J1620,"[""ORDR""]"
chennai_bus,J1621,"[""ORDR""]"
chennai_bus,J1622,"[""ORDR""]"
chennai_bus,J1623,"[""ORDR""]"
chennai_bus,J1624,"[""ORDR""]"
chennai_bus,J1625,"[""ORDR""]"
chennai_bus,J1626,"[""ORDR""]"
chennai_bus,J1627,"[""ORDR""]"
chennai_bus,J1628,"[""ORDR""]"
chennai_bus,J1629,"[""ORDR""]"
chennai_bus,J1630,"[""ORDR""]"
chennai_bus,J1631,"[""ORDR""]"
chennai_bus,J1632,"[""ORDR""]"
chennai_bus,J1633,"[""ORDR""]"
chennai_bus,J1634,"[""ORDR""]"
chennai_bus,J1635,"[""ORDR""]"
chennai_bus,J1636,"[""ORDR""]"
chennai_bus,J1637,"[""ORDR""]"
chennai_bus,J1638,"[""ORDR""]"
chennai_bus,J1639,"[""ORDR""]"
chennai_bus,J1640,"[""ORDR""]"
chennai_bus,J1641,"[""ORDR""]"
chennai_bus,J1642,"[""ORDR""]"
chennai_bus,J1643,"[""ORDR""]"
chennai_bus,J1644,"[""ORDR""]"
chennai_bus,J1645,"[""ORDR""]"
chennai_bus,J1646,"[""ORDR""]"
chennai_bus,J1647,"[""ORDR""]"
chennai_bus,J1648,"[""ORDR""]"
chennai_bus,J1649,"[""ORDR""]"
chennai_bus,J1650,"[""ORDR""]"
chennai_bus,J1651,"[""ORDR""]"
chennai_bus,J1652,"[""ORDR""]"
chennai_bus,J1653,"[""ORDR""]"
chennai_bus,J1654,"[""ORDR""]"
chennai_bus,J1655,"[""ORDR""]"
chennai_bus,J1656,"[""ORDR""]"
chennai_bus,J1657,"[""ORDR""]"
chennai_bus,J1658,"[""ORDR""]"
chennai_bus,J1659,"[""ORDR""]"
chennai_bus,J1660,"[""ORDR""]"
chennai_bus,J1661,"[""ORDR""]"
chennai_bus,J1662,"[""ORDR""]"
chennai_bus,J1663,"[""ORDR""]"
chennai_bus,J1664,"[""ORDR""]"
chennai_bus,J1665,"[""ORDR""]"
chennai_bus,J1666,"[""ORDR""]"
chennai_bus,J1667,"[""ORDR""]"
chennai_bus,J1668,"[""ORDR""]"
chennai_bus,J1669,"[""ORDR""]"
chennai_bus,J1670,"[""ORDR""]"
chennai_bus,J1671,"[""ORDR""]"
chennai_bus,J1689,"[""ORDR""]"
chennai_bus,J1682,"[""ORDR""]"
chennai_bus,J1680,"[""ORDR""]"
chennai_bus,J1683,"[""ORDR""]"
chennai_bus,J1684,"[""ORDR""]"
chennai_bus,J1681,"[""ORDR""]"
chennai_bus,J1687,"[""ORDR""]"
chennai_bus,J1688,"[""ORDR""]"
chennai_bus,J1686,"[""ORDR""]"
chennai_bus,J1685,"[""ORDR""]"
chennai_bus,J1672,"[""ORDR""]"
chennai_bus,J1673,"[""ORDR""]"
chennai_bus,J1674,"[""ORDR""]"
chennai_bus,J0644,"[""MINI""]"
chennai_bus,J0645,"[""MINI""]"
chennai_bus,J0685,"[""MINI""]"
chennai_bus,J0708,"[""MINI""]"
chennai_bus,J1705,"[""ORDR""]"
chennai_bus,J1706,"[""ORDR""]"
chennai_bus,J1707,"[""PHCR""]"
chennai_bus,J1708,"[""ORDR""]"
chennai_bus,J1675,"[""ORDR""]"
chennai_bus,J1676,"[""ORDR""]"
chennai_bus,J1677,"[""ORDR""]"
chennai_bus,J1678,"[""ORDR""]"
chennai_bus,J1679,"[""ORDR""]"
chennai_bus,J1690,"[""ORDR""]"
chennai_bus,J1691,"[""ORDR""]"
chennai_bus,J1692,"[""ORDR""]"
chennai_bus,J1693,"[""ORDR""]"
chennai_bus,J1694,"[""ORDR""]"
chennai_bus,J1695,"[""ORDR""]"
chennai_bus,J1696,"[""ORDR""]"
chennai_bus,J1697,"[""ORDR""]"
chennai_bus,J1698,"[""ORDR""]"
chennai_bus,J1699,"[""ORDR""]"
chennai_bus,J1700,"[""ORDR""]"
chennai_bus,J1701,"[""ORDR""]"
chennai_bus,J1702,"[""ORDR""]"
chennai_bus,J1703,"[""ORDR""]"
chennai_bus,J1704,"[""ORDR""]"
chennai_bus,J1709,"[""ORDR""]"
chennai_bus,J1718,"[""AC""]"
chennai_bus,J1717,"[""AC""]"
chennai_bus,J1710,"[""ORDR""]"
chennai_bus,J1711,"[""ORDR""]"
chennai_bus,J1712,"[""ORDR""]"
chennai_bus,J1713,"[""ORDR""]"
chennai_bus,J1714,"[""ORDR""]"
chennai_bus,J1715,"[""ORDR""]"
chennai_bus,J1716,"[""ORDR""]"
chennai_bus,J1755,"[""AC""]"
chennai_bus,J1762,"[""AC""]"
chennai_bus,J1725,"[""AC""]"
chennai_bus,J1731,"[""AC""]"
chennai_bus,J1751,"[""AC""]"
chennai_bus,J1723,"[""AC""]"
chennai_bus,J1730,"[""AC""]"
chennai_bus,J1733,"[""AC""]"
chennai_bus,J1752,"[""AC""]"
chennai_bus,J1735,"[""AC""]"
chennai_bus,J1738,"[""AC""]"
chennai_bus,J1740,"[""AC""]"
chennai_bus,J1743,"[""AC""]"
chennai_bus,J1744,"[""AC""]"
chennai_bus,J1749,"[""AC""]"
chennai_bus,J1756,"[""AC""]"
chennai_bus,J1757,"[""AC""]"
chennai_bus,J1764,"[""AC""]"
chennai_bus,J1763,"[""AC""]"
chennai_bus,J1761,"[""AC""]"
chennai_bus,J1760,"[""AC""]"
chennai_bus,J1759,"[""AC""]"
chennai_bus,J1758,"[""AC""]"
chennai_bus,J1754,"[""AC""]"
chennai_bus,J1753,"[""AC""]"
chennai_bus,J1750,"[""AC""]"
chennai_bus,J1748,"[""AC""]"
chennai_bus,J1747,"[""AC""]"
chennai_bus,J1746,"[""AC""]"
chennai_bus,J1745,"[""AC""]"
chennai_bus,J1742,"[""AC""]"
chennai_bus,J1741,"[""AC""]"
chennai_bus,J1739,"[""AC""]"
chennai_bus,J1737,"[""AC""]"
chennai_bus,J1736,"[""AC""]"
chennai_bus,J1734,"[""AC""]"
chennai_bus,J1732,"[""AC""]"
chennai_bus,J1726,"[""AC""]"
chennai_bus,J1724,"[""AC""]"
chennai_bus,J1722,"[""AC""]"
chennai_bus,J1721,"[""AC""]"
chennai_bus,J1720,"[""AC""]"
chennai_bus,J1719,"[""AC""]"
chennai_bus,J1729,"[""AC""]"
chennai_bus,J1728,"[""AC""]"
chennai_bus,J1727,"[""AC""]"
chennai_bus,J1766,"[""ORDR""]"
chennai_bus,J1767,"[""ORDR""]"
chennai_bus,J1768,"[""ORDR""]"
chennai_bus,J1765,"[""ORDR""]"
chennai_bus,J1769,"[""ORDR""]"
chennai_bus,J1770,"[""ORDR""]"
chennai_bus,J1772,"[""ORDR""]"
chennai_bus,J1771,"[""ORDR""]"
chennai_bus,J1773,"[""ORDR""]"
chennai_bus,J1774,"[""ORDR""]"
chennai_bus,J1775,"[""ORDR""]"
chennai_bus,J1776,"[""ORDR""]"
chennai_bus,J1777,"[""ORDR""]"
chennai_bus,J1778,"[""ORDR""]"
chennai_bus,J1779,"[""ORDR""]"
chennai_bus,J1780,"[""ORDR""]"
chennai_bus,J1781,"[""ORDR""]"
chennai_bus,J1782,"[""ORDR""]"
chennai_bus,J1783,"[""ORDR""]"
chennai_bus,J1784,"[""ORDR""]"
chennai_bus,J1785,"[""ORDR""]"
chennai_bus,J1786,"[""ORDR""]"
chennai_bus,J1787,"[""ORDR""]"
chennai_bus,J1788,"[""ORDR""]"
chennai_bus,J1789,"[""ORDR""]"
chennai_bus,J1790,"[""ORDR""]"
chennai_bus,J1791,"[""ORDR""]"
chennai_bus,J1792,"[""ORDR""]"
chennai_bus,J1793,"[""ORDR""]"
chennai_bus,J1794,"[""ORDR""]"
chennai_bus,J1795,"[""ORDR""]"
chennai_bus,J1796,"[""ORDR""]"
chennai_bus,J1797,"[""ORDR""]"
chennai_bus,J1798,"[""ORDR""]"
chennai_bus,J1799,"[""ORDR""]"
chennai_bus,J1800,"[""ORDR""]"
chennai_bus,J1801,"[""ORDR""]"
chennai_bus,J1802,"[""ORDR""]"
chennai_bus,J1803,"[""ORDR""]"
chennai_bus,J1804,"[""ORDR""]"
chennai_bus,J1805,"[""ORDR""]"
chennai_bus,J1806,"[""ORDR""]"
chennai_bus,J1807,"[""ORDR""]"
chennai_bus,J1808,"[""ORDR""]"
chennai_bus,J1809,"[""ORDR""]"
chennai_bus,J1810,"[""ORDR""]"
chennai_bus,J1811,"[""ORDR""]"
chennai_bus,J1812,"[""ORDR""]"
chennai_bus,J1837,"[""ORDR""]"
chennai_bus,J1836,"[""ORDR""]"
chennai_bus,J1814,"[""ORDR""]"
chennai_bus,J1838,"[""ORDR""]"
chennai_bus,J1815,"[""ORDR""]"
chennai_bus,J1816,"[""ORDR""]"
chennai_bus,J1817,"[""ORDR""]"
chennai_bus,J1818,"[""ORDR""]"
chennai_bus,J1819,"[""ORDR""]"
chennai_bus,J1820,"[""ORDR""]"
chennai_bus,J1821,"[""ORDR""]"
chennai_bus,J1822,"[""ORDR""]"
chennai_bus,J1823,"[""ORDR""]"
chennai_bus,J1824,"[""ORDR""]"
chennai_bus,J1825,"[""ORDR""]"
chennai_bus,J1826,"[""ORDR""]"
chennai_bus,J1827,"[""ORDR""]"
chennai_bus,J1828,"[""ORDR""]"
chennai_bus,J1829,"[""ORDR""]"
chennai_bus,J1830,"[""ORDR""]"
chennai_bus,J1813,"[""ORDR""]"
chennai_bus,J1831,"[""ORDR""]"
chennai_bus,J1832,"[""ORDR""]"
chennai_bus,J1833,"[""ORDR""]"
chennai_bus,J1834,"[""ORDR""]"
chennai_bus,J1835,"[""ORDR""]"
chennai_bus,J1842,"[""ORDR""]"
chennai_bus,J1843,"[""ORDR""]"
chennai_bus,J1844,"[""ORDR""]"
chennai_bus,J1845,"[""ORDR""]"
chennai_bus,J1846,"[""ORDR""]"
chennai_bus,J1847,"[""ORDR""]"
chennai_bus,J1848,"[""ORDR""]"
chennai_bus,J1849,"[""ORDR""]"
chennai_bus,J1850,"[""ORDR""]"
chennai_bus,J1851,"[""ORDR""]"
chennai_bus,J1852,"[""ORDR""]"
chennai_bus,J1853,"[""ORDR""]"
chennai_bus,J1839,"[""ORDR""]"
chennai_bus,J1840,"[""ORDR""]"
chennai_bus,J1841,"[""ORDR""]"
chennai_bus,J1854,"[""ORDR""]"
chennai_bus,J1855,"[""ORDR""]"
chennai_bus,J1856,"[""ORDR""]"
chennai_bus,J1857,"[""ORDR""]"
chennai_bus,J1859,"[""ORDR""]"
chennai_bus,J1860,"[""ORDR""]"
chennai_bus,J1861,"[""ORDR""]"
chennai_bus,J1862,"[""ORDR""]"
chennai_bus,J1865,"[""ORDR""]"
chennai_bus,J1869,"[""ORDR""]"
chennai_bus,J1870,"[""ORDR""]"
chennai_bus,J1871,"[""ORDR""]"
chennai_bus,J1876,"[""ORDR""]"
chennai_bus,J1877,"[""ORDR""]"
chennai_bus,J1878,"[""ORDR""]"
chennai_bus,J1917,"[""ORDR""]"
chennai_bus,J1884,"[""ORDR""]"
chennai_bus,J1882,"[""ORDR""]"
chennai_bus,J1881,"[""ORDR""]"
chennai_bus,J1880,"[""ORDR""]"
chennai_bus,J1942,"[""ORDR""]"
chennai_bus,J1866,"[""ORDR""]"
chennai_bus,J1867,"[""ORDR""]"
chennai_bus,J1868,"[""ORDR""]"
chennai_bus,J1864,"[""ORDR""]"
chennai_bus,J1863,"[""ORDR""]"
chennai_bus,J1858,"[""ORDR""]"
chennai_bus,J1872,"[""ORDR""]"
chennai_bus,J1873,"[""ORDR""]"
chennai_bus,J1874,"[""ORDR""]"
chennai_bus,J1875,"[""ORDR""]"
chennai_bus,J1879,"[""ORDR""]"
chennai_bus,J1883,"[""ORDR""]"
chennai_bus,J1885,"[""ORDR""]"
chennai_bus,J1886,"[""ORDR""]"
chennai_bus,J1887,"[""ORDR""]"
chennai_bus,J1888,"[""ORDR""]"
chennai_bus,J1889,"[""ORDR""]"
chennai_bus,J1890,"[""ORDR""]"
chennai_bus,J1891,"[""ORDR""]"
chennai_bus,J1892,"[""ORDR""]"
chennai_bus,J1893,"[""ORDR""]"
chennai_bus,J1894,"[""ORDR""]"
chennai_bus,J1895,"[""ORDR""]"
chennai_bus,J1896,"[""ORDR""]"
chennai_bus,J1897,"[""ORDR""]"
chennai_bus,J1898,"[""ORDR""]"
chennai_bus,J1900,"[""ORDR""]"
chennai_bus,J1901,"[""ORDR""]"
chennai_bus,J1902,"[""ORDR""]"
chennai_bus,J1903,"[""ORDR""]"
chennai_bus,J1904,"[""ORDR""]"
chennai_bus,J1905,"[""ORDR""]"
chennai_bus,J1906,"[""ORDR""]"
chennai_bus,J1907,"[""ORDR""]"
chennai_bus,J1908,"[""ORDR""]"
chennai_bus,J1909,"[""ORDR""]"
chennai_bus,J1912,"[""ORDR""]"
chennai_bus,J1913,"[""ORDR""]"
chennai_bus,J1914,"[""ORDR""]"
chennai_bus,J1915,"[""ORDR""]"
chennai_bus,J1916,"[""ORDR""]"
chennai_bus,J1932,"[""ORDR""]"
chennai_bus,J1933,"[""ORDR""]"
chennai_bus,J1934,"[""ORDR""]"
chennai_bus,J1935,"[""ORDR""]"
chennai_bus,J1936,"[""ORDR""]"
chennai_bus,J1937,"[""ORDR""]"
chennai_bus,J1938,"[""ORDR""]"
chennai_bus,J1939,"[""ORDR""]"
chennai_bus,J1940,"[""ORDR""]"
chennai_bus,J1941,"[""ORDR""]"
chennai_bus,J1993,"[""ORDR""]"
chennai_bus,J1994,"[""ORDR""]"
chennai_bus,J2003,"[""ORDR""]"
chennai_bus,J2002,"[""ORDR""]"
chennai_bus,J2012,"[""ORDR""]"
chennai_bus,J2027,"[""ORDR""]"
chennai_bus,J2065,"[""ORDR""]"
chennai_bus,J2080,"[""ORDR""]"
chennai_bus,J2016,"[""ORDR""]"
chennai_bus,J2024,"[""ORDR""]"
chennai_bus,J2025,"[""ORDR""]"
chennai_bus,J2026,"[""ORDR""]"
chennai_bus,J2035,"[""ORDR""]"
chennai_bus,J2036,"[""ORDR""]"
chennai_bus,J2040,"[""ORDR""]"
chennai_bus,J2046,"[""ORDR""]"
chennai_bus,J2051,"[""ORDR""]"
chennai_bus,J2053,"[""ORDR""]"
chennai_bus,J2058,"[""ORDR""]"
chennai_bus,J2063,"[""ORDR""]"
chennai_bus,J2064,"[""ORDR""]"
chennai_bus,J2066,"[""ORDR""]"
chennai_bus,J2067,"[""ORDR""]"
chennai_bus,J2068,"[""ORDR""]"
chennai_bus,J2069,"[""ORDR""]"
chennai_bus,J2074,"[""ORDR""]"
chennai_bus,J2081,"[""ORDR""]"
chennai_bus,J2082,"[""ORDR""]"
chennai_bus,J2083,"[""ORDR""]"
chennai_bus,J1919,"[""ORDR""]"
chennai_bus,J1920,"[""ORDR""]"
chennai_bus,J1922,"[""ORDR""]"
chennai_bus,J1923,"[""ORDR""]"
chennai_bus,J1899,"[""ORDR""]"
chennai_bus,J1910,"[""ORDR""]"
chennai_bus,J1911,"[""ORDR""]"
chennai_bus,J1918,"[""ORDR""]"
chennai_bus,J1921,"[""ORDR""]"
chennai_bus,J1924,"[""ORDR""]"
chennai_bus,J1925,"[""ORDR""]"
chennai_bus,J1926,"[""ORDR""]"
chennai_bus,J1927,"[""ORDR""]"
chennai_bus,J1928,"[""ORDR""]"
