gtfs_id,provider_stop_code,stop_code
delhi_metro_nammayatri_partnerorg,31,5d5c07ab-5c7d-471c-84e9-495b872327fb
delhi_metro_nammayatri_partnerorg,30,4f3acf95-a4c0-4c12-bdd6-32e346b196a6
delhi_metro_nammayatri_partnerorg,144,106455fb-188b-406c-80da-1816b7b3b000
delhi_metro_nammayatri_partnerorg,103,13313828-a465-48b9-96c6-389046bad3bc
delhi_metro_nammayatri_partnerorg,251,9cf7fdc0-dbba-43c0-9bed-0359e5f70b01
kochi_metro_nammayatri_partnerorg,TiPM1NhMJmlWtwKmSwKP1vBP9kwu4N,2c9be3bf-f5f2-c1ba-12c5-3372f95a2c17
kochi_metro_nammayatri_partnerorg,wzSo8ZMX6FEbJzmvVcftl6KKXoiW4Y,030e1cd8-47ed-1d4b-5245-bed24056889a
kochi_metro_nammayatri_partnerorg,8m3SWvdtmpEh16IziODHdkb0nUo8qU,1c90c64c-d91b-c4bd-95db-60dce5c675ae
kochi_metro_nammayatri_partnerorg,uiz4ZGRq9tFZFysnc78pO56Kg6PNJM,509cfa30-a7a9-9aab-0e51-1d2aeba846c2
kochi_metro_nammayatri_partnerorg,zOB3jfWkWYeNMGdL6P6KZ8bC6TubO4,cea24a30-5b82-7764-ba97-f55c23daa22d
kochi_metro_nammayatri_partnerorg,nMgcLugnZBOEewOjFeDSu1pGl36jYm,1eda0641-3940-93a3-4bef-910273b2787e
kochi_metro_nammayatri_partnerorg,T2MdwAUJcdblLfGIcdGY06eFMzyNAB,23794e95-af55-6dde-3ecb-2dc3a253eff2
kochi_metro_nammayatri_partnerorg,6DQGieynVaF1P40KZQkmYSgpee2cpa,4fed9e01-acc8-e45e-fdf0-2e01d630662e
kochi_metro_nammayatri_partnerorg,qr2sLsSjCuVxXNxXRbEG3W3ffK10XR,f1ece0b0-8c93-611c-e6e1-a5b5c6363879
kochi_metro_nammayatri_partnerorg,6ZVHrYAsHdGxShBlNypUstSxs5wRk4,d5b81c59-ece4-4e18-dc17-4076100a2704
kochi_metro_nammayatri_partnerorg,r3QT9fpkbpatdEfLbnOoD9IQLyAULD,7c7a7044-b351-81fb-5794-dde61b28fdeb
kochi_metro_nammayatri_partnerorg,kcWQyKminwwUMIrCwW3NvAdfwm7G5c,873934d3-21b9-f77b-972d-471683fdcdf0
kochi_metro_nammayatri_partnerorg,R4HCpMKg2fPr8hEpczuM8CT2FaDMBc,d8fe36f7-bd98-d150-0482-79e33464f9c6
kochi_metro_nammayatri_partnerorg,DpCK6bGWBlwMktblRYeNgI0VZHbEcE,572d2108-5bf6-273a-a817-8ac039533224
kochi_metro_nammayatri_partnerorg,IzDgp6eHvlAM0j5gHRhj3eFVaMbz4R,2938900f-b38b-5bc2-ae41-47387ebe28ad
kochi_metro_nammayatri_partnerorg,LC5TKn9rGqWQHwXxWbdzeEZ6vXjdNV,a15701c3-c401-8e2f-99bf-417bf0400d43
kochi_metro_nammayatri_partnerorg,PpIl60I5tDDzlOqYWvQqCureEf23lK,c917ee6f-875d-ec89-5264-bad7978151b7
kochi_metro_nammayatri_partnerorg,OgYhUl9wQIGM08WSSAWVf2wFoz96u1,0581ba50-385c-739d-3d6b-6e0ec6493373
kochi_metro_nammayatri_partnerorg,GsANvndkZxFDL7oFsug2HMCwDjx9HW,df541a65-cb03-1598-b940-e66efc1eae3c
kochi_metro_nammayatri_partnerorg,Qllz3sWplp96GgCIJonAOXxm7PUavn,cca2695f-a4a2-86e0-8ad4-6bbc510c167f
kochi_metro_nammayatri_partnerorg,xo4qCAnFzfrAekN55abFYX6ZI85bCJ,c5355a03-7b6e-8680-889b-42d808722588
kochi_metro_nammayatri_partnerorg,GLdIg0vrFRPxvEGwtrfpOEgv0jiB2W,215ecc11-4794-6f82-fae3-eb71b8fa5757
kochi_metro_nammayatri_partnerorg,T0DSwjrTHRWWkoSe9cUZXZ80l4MDw7,6e11c54c-15a3-9876-6610-7550e7c3bef3
kochi_metro_nammayatri_partnerorg,qOtgVIi8U27r2YcYZmNp5BDQsPvvTS,f0ae99d1-0a55-6d77-3dad-5c304a40fbed
kochi_metro_nammayatri_partnerorg,M4JSk7OupPIKYrnFPFGRWnlUqTrCZm,8742b614-3ece-1685-45d9-27bc9e053d26
