gtfs_id,stop_code,geo_json,gates,stop_lat,stop_lon,stop_name,geojson_index
bangalore_metro,46,"{""type"":""MultiPolygon"",""coordinates"":[[[[77.55381,13.01543],[77.553909,13.015475],[77.554023,13.015478],[77.554108,13.015487],[77.554219,13.015453],[77.555397,13.015385],[77.555405,13.014889],[77.55539,13.014639],[77.555403,13.014473],[77.554371,13.014533],[77.554225,13.014379],[77.554264,13.013973],[77.554292,13.013735],[77.554483,13.013415],[77.554435,13.013373],[77.554353,13.013333],[77.554148,13.013682],[77.554149,13.013993],[77.554022,13.013986],[77.554004,13.013924],[77.553722,13.013912],[77.553708,13.014268],[77.553743,13.014287],[77.553743,13.014922],[77.55382,13.014978],[77.55381,13.01543]]]]}","[{""gateName"": ""Sandal Soap Factory"", ""stopCode"": ""46_1"", ""lat"": 13.014654, ""lon"": 77.553986}, {""gateName"": ""Sandal Soap Factory"", ""stopCode"": ""46_2"", ""lat"": 13.014654, ""lon"": 77.553986}, {""gateName"": ""A-Orion Mall Side"", ""stopCode"": ""46_G_A"", ""lat"": 13.01349025, ""lon"": 77.55431949}, {""gateName"": ""B-Mysore Sandal Soap Factory Side"", ""stopCode"": ""46_G_B"", ""lat"": 13.01382998, ""lon"": 77.55386889}]",13.014654,77.553986,Sandal Soap Factory,52
bangalore_metro,32,"{""type"":""MultiPolygon"",""coordinates"":[[[[77.727595,12.981881],[77.727691,12.98193],[77.727781,12.981929],[77.727911,12.981905],[77.72793,12.981837],[77.727985,12.981737],[77.727918,12.98136],[77.727894,12.981194],[77.727869,12.98101],[77.727851,12.980934],[77.727758,12.980535],[77.727629,12.980407],[77.7275,12.980467],[77.727312,12.980509],[77.727232,12.980699],[77.727254,12.981206],[77.727469,12.981747],[77.727537,12.981843],[77.727595,12.981881]]]]}","[{""gateName"": ""Sri Sathya Sai Hospital"", ""stopCode"": ""32_1"", ""lat"": 12.981195, ""lon"": 77.72754}, {""gateName"": ""Sri Sathya Sai Hospital"", ""stopCode"": ""32_2"", ""lat"": 12.981195, ""lon"": 77.72754}, {""gateName"": ""A-KIADB Industrial Area Side"", ""stopCode"": ""32_G_A"", ""lat"": 12.98123779, ""lon"": 77.72741049}, {""gateName"": ""B-Sri Sathya Sai Hospital Side"", ""stopCode"": ""32_G_B"", ""lat"": 12.98115742, ""lon"": 77.72780478}]",12.981195,77.72754,Sri Sathya Sai Hospital,90
bangalore_metro,2,"{""type"":""MultiPolygon"",""coordinates"":[[[[77.644291,12.985236],[77.644211,12.985395],[77.64452,12.985502],[77.6445,12.985532],[77.644441,12.985558],[77.644403,12.9856],[77.644315,12.985815],[77.644453,12.985879],[77.644451,12.985935],[77.64442,12.985976],[77.644463,12.986006],[77.644813,12.98613],[77.644854,12.986077],[77.645575,12.986386],[77.645641,12.986338],[77.645695,12.986253],[77.645711,12.986157],[77.64571,12.986087],[77.645208,12.985876],[77.645093,12.985787],[77.644959,12.985771],[77.64461,12.985635],[77.644644,12.985547],[77.644773,12.985602],[77.644934,12.985668],[77.645001,12.985498],[77.644661,12.985358],[77.644291,12.985236]]]]}","[{""gateName"": ""Swami Vivekananda Road"", ""stopCode"": ""2_1"", ""lat"": 12.985931, ""lon"": 77.6449}, {""gateName"": ""Swami Vivekananda Road"", ""stopCode"": ""2_2"", ""lat"": 12.985931, ""lon"": 77.6449}, {""gateName"": ""A-Isolation Hospital Side"", ""stopCode"": ""2_G_A"", ""lat"": 12.98586132, ""lon"": 77.64444239}, {""gateName"": ""B-Isolation Hospital Side"", ""stopCode"": ""2_G_B"", ""lat"": 12.98603773, ""lon"": 77.64475755}, {""gateName"": ""C-80ft Road Side"", ""stopCode"": ""2_G_C"", ""lat"": 12.98546862, ""lon"": 77.64490507}, {""gateName"": ""D-80ft Road Side"", ""stopCode"": ""2_G_D"", ""lat"": 12.9853778, ""lon"": 77.64450677}, {""gateName"": ""E-80ft Road Side"", ""stopCode"": ""2_G_E"", ""lat"": 12.98521053, ""lon"": 77.64426134}]",12.985931,77.6449,Swami Vivekananda Road,78
bangalore_metro,66,"{""type"":""MultiPolygon"",""coordinates"":[[[[77.53883,12.872124],[77.539029,12.871912],[77.539018,12.871757],[77.538943,12.871661],[77.538321,12.870883],[77.538208,12.870767],[77.538063,12.870693],[77.537931,12.87075],[77.537887,12.870777],[77.537858,12.870833],[77.537824,12.870929],[77.537808,12.871026],[77.537845,12.871147],[77.538149,12.871652],[77.538359,12.871961],[77.538598,12.872182],[77.53883,12.872124]]]]}","[{""gateName"": ""Thalaghattapura"", ""stopCode"": ""66_1"", ""lat"": 12.87141, ""lon"": 77.5384}, {""gateName"": ""Thalaghattapura"", ""stopCode"": ""66_2"", ""lat"": 12.87141, ""lon"": 77.5384}, {""gateName"": ""A-Govt Model Primary School SIde"", ""stopCode"": ""66_G_A"", ""lat"": 12.87124829, ""lon"": 77.53849849}, {""gateName"": ""B-Thalaghattapura Police Station Side"", ""stopCode"": ""66_G_B"", ""lat"": 12.87148362, ""lon"": 77.53819942}]",12.87141,77.5384,Thalaghattapura,41
bangalore_metro,5,"{""type"":""MultiPolygon"",""coordinates"":[[[[77.616315,12.973405],[77.617024,12.973259],[77.617376,12.973208],[77.61769,12.973039],[77.617695,12.972731],[77.61625,12.973026],[77.616315,12.973405]]]]}","[{""gateName"": ""Trinity"", ""stopCode"": ""5_1"", ""lat"": 12.973022, ""lon"": 77.61702}, {""gateName"": ""Trinity"", ""stopCode"": ""5_2"", ""lat"": 12.973022, ""lon"": 77.61702}, {""gateName"": ""A-South Side"", ""stopCode"": ""5_G_A"", ""lat"": 12.97287459, ""lon"": 77.61681363}, {""gateName"": ""B-North Side"", ""stopCode"": ""5_G_B"", ""lat"": 12.97301181, ""lon"": 77.61750027}, {""gateName"": ""C-South Side"", ""stopCode"": ""5_G_C"", ""lat"": 12.97263085, ""lon"": 77.61706173}]",12.973022,77.61702,Trinity,27
bangalore_metro,35,"{""type"":""MultiPolygon"",""coordinates"":[[[[77.753407,12.986289],[77.753173,12.986471],[77.753292,12.986843],[77.753542,12.987278],[77.75376,12.987781],[77.753844,12.987951],[77.753946,12.988044],[77.754101,12.988098],[77.754248,12.988075],[77.754308,12.987972],[77.754369,12.98783],[77.754359,12.987688],[77.754156,12.987192],[77.753952,12.986714],[77.753914,12.986636],[77.753881,12.986555],[77.753738,12.986312],[77.753407,12.986289]]]]}","[{""gateName"": ""Hopefarm Channasandra"", ""stopCode"": ""35_1"", ""lat"": 12.987343, ""lon"": 77.7538}, {""gateName"": ""Hopefarm Channasandra"", ""stopCode"": ""35_2"", ""lat"": 12.987343, ""lon"": 77.7538}, {""gateName"": ""A-Kadugodi Colony Side"", ""stopCode"": ""35_G_A"", ""lat"": 12.9873465, ""lon"": 77.75368743}, {""gateName"": ""B-Kadugodi Side"", ""stopCode"": ""35_G_B"", ""lat"": 12.98719197, ""lon"": 77.75406025}]",12.987343,77.7538,Hopefarm Channasandra,92
bangalore_metro,31,"{""type"":""MultiPolygon"",""coordinates"":[[[[77.723956,12.976518],[77.723989,12.976945],[77.724123,12.977012],[77.724353,12.977002],[77.724449,12.976989],[77.72462,12.976968],[77.724793,12.976921],[77.72516,12.976887],[77.725424,12.976858],[77.725571,12.976816],[77.725598,12.976733],[77.725566,12.976418],[77.725173,12.976374],[77.724835,12.976397],[77.724431,12.97645],[77.723956,12.976518]]]]}","[{""gateName"": ""Nallurahalli"", ""stopCode"": ""31_1"", ""lat"": 12.976641, ""lon"": 77.724884}, {""gateName"": ""Nallurahalli"", ""stopCode"": ""31_2"", ""lat"": 12.976641, ""lon"": 77.724884}, {""gateName"": ""A-Nallurahalli"", ""stopCode"": ""31_G_A"", ""lat"": 12.97665012, ""lon"": 77.72488117}]",12.976641,77.724884,Nallurahalli,89
bangalore_metro,8,"{""type"":""MultiPolygon"",""coordinates"":[[[[77.589929866,12.977687033],[77.592664598,12.980387481],[77.593481767,12.979814199],[77.590598511,12.976970806],[77.589929866,12.977687033]]]]}","[{""gateName"": ""Dr. B. R. Ambedkar Station, Vidhana Soudha"", ""stopCode"": ""8_1"", ""lat"": 12.978742, ""lon"": 77.59164}, {""gateName"": ""Dr. B. R. Ambedkar Station, Vidhana Soudha"", ""stopCode"": ""8_2"", ""lat"": 12.978742, ""lon"": 77.59164}, {""gateName"": ""A-Vidhana Soudha Side"", ""stopCode"": ""8_G_A"", ""lat"": 12.9801394, ""lon"": 77.59274348}, {""gateName"": ""B-GPO Side"", ""stopCode"": ""8_G_B"", ""lat"": 12.97947945, ""lon"": 77.59268179}, {""gateName"": ""C-GPO Side"", ""stopCode"": ""8_G_C"", ""lat"": 12.97902989, ""lon"": 77.59229153}, {""gateName"": ""D-Cubbon Park Side"", ""stopCode"": ""8_G_D"", ""lat"": 12.97756492, ""lon"": 77.59092226}, {""gateName"": ""E-Vikasa Soudha Side"", ""stopCode"": ""8_G_E"", ""lat"": 12.97763287, ""lon"": 77.59011894}, {""gateName"": ""F-Dr. B. R. Ambedkar Station, Vidhana Soudha"", ""stopCode"": ""8_G_F"", ""lat"": 12.9778668, ""lon"": 77.59021014}]",12.978742,77.59164,"Dr. B. R. Ambedkar Station, Vidhana Soudha",61
bangalore_metro,14,"{""type"":""MultiPolygon"",""coordinates"":[[[[77.537062,12.970214],[77.537106,12.970363],[77.537034,12.970416],[77.537411,12.971481],[77.53776,12.971382],[77.537766,12.971237],[77.537765,12.971185],[77.537586,12.970603],[77.537482,12.970298],[77.537427,12.970213],[77.537302,12.970142],[77.537062,12.970214]]]]}","[{""gateName"": ""Vijayanagar"", ""stopCode"": ""14_1"", ""lat"": 12.970956, ""lon"": 77.53741}, {""gateName"": ""Vijayanagar"", ""stopCode"": ""14_2"", ""lat"": 12.970956, ""lon"": 77.53741}, {""gateName"": ""A-Post Office Side"", ""stopCode"": ""14_G_A"", ""lat"": 12.97129719, ""lon"": 77.53740548}, {""gateName"": ""B-Hosahalli Side"", ""stopCode"": ""14_G_B"", ""lat"": 12.97025691, ""lon"": 77.53732502}]",12.970956,77.53741,Vijayanagar,67
bangalore_metro,65,"{""type"":""MultiPolygon"",""coordinates"":[[[[77.544454,12.876733],[77.544414,12.876736],[77.544378,12.876756],[77.544331,12.876961],[77.544319,12.87704],[77.544274,12.877202],[77.544444,12.87761],[77.544663,12.878069],[77.54471,12.878162],[77.544817,12.878193],[77.544887,12.87825],[77.544991,12.878355],[77.545134,12.878632],[77.545284,12.878559],[77.545432,12.878496],[77.545298,12.878129],[77.545312,12.878027],[77.545309,12.877809],[77.545115,12.877318],[77.544972,12.876951],[77.544823,12.876786],[77.544704,12.876749],[77.544601,12.876739],[77.544507,12.876753],[77.544454,12.876733]]]]}","[{""gateName"": ""Vajarahalli"", ""stopCode"": ""65_1"", ""lat"": 12.877437, ""lon"": 77.54474}, {""gateName"": ""Vajarahalli"", ""stopCode"": ""65_2"", ""lat"": 12.877437, ""lon"": 77.54474}, {""gateName"": ""A-Raghuvanahalli Side"", ""stopCode"": ""65_G_A"", ""lat"": 12.87740545, ""lon"": 77.54492573}, {""gateName"": ""B-Bayanapalya Side"", ""stopCode"": ""65_G_B"", ""lat"": 12.87754861, ""lon"": 77.5445871}]",12.877437,77.54474,Vajarahalli,40
bangalore_metro,9,"{""type"":""MultiPolygon"",""coordinates"":[[[[77.583025,12.973411],[77.582891,12.97334],[77.582857,12.973385],[77.58282,12.973429],[77.582788,12.973466],[77.58276,12.973499],[77.582701,12.973453],[77.582616,12.973631],[77.582506,12.973829],[77.583178,12.974258],[77.583329,12.974128],[77.584425,12.974791],[77.584385,12.974908],[77.584416,12.974987],[77.584537,12.975052],[77.584637,12.975085],[77.584743,12.975114],[77.584865,12.975],[77.584962,12.974849],[77.585137,12.974543],[77.584661,12.974292],[77.584501,12.974533],[77.583961,12.974231],[77.583444,12.973926],[77.583516,12.973757],[77.583222,12.973557],[77.583025,12.973411]]]]}","[{""gateName"": ""Sir M. Visvesvaraya Stn., Central College"", ""stopCode"": ""9_1"", ""lat"": 12.97452, ""lon"": 77.58422}, {""gateName"": ""Sir M. Visvesvaraya Stn., Central College"", ""stopCode"": ""9_2"", ""lat"": 12.97452, ""lon"": 77.58422}, {""gateName"": ""A-Bangalore University Side"", ""stopCode"": ""9_G_A"", ""lat"": 12.97485842, ""lon"": 77.58451848}, {""gateName"": ""B-Government Arts and Science College Side"", ""stopCode"": ""9_G_B"", ""lat"": 12.9745121, ""lon"": 77.58472904}, {""gateName"": ""C-City Civil Court Side"", ""stopCode"": ""9_G_C"", ""lat"": 12.97349797, ""lon"": 77.58299634}, {""gateName"": ""D-Central College Side"", ""stopCode"": ""9_G_D"", ""lat"": 12.97385213, ""lon"": 77.58278847}, {""gateName"": ""E-Central College Side"", ""stopCode"": ""9_G_E"", ""lat"": 12.97398412, ""lon"": 77.5831452}]",12.97452,77.58422,"Sir M. Visvesvaraya Stn., Central College",62
bangalore_metro,29,"{""type"":""MultiPolygon"",""coordinates"":[[[[77.708408,12.981377],[77.708428,12.981446],[77.708457,12.981513],[77.708566,12.981559],[77.708746,12.981602],[77.708911,12.981557],[77.708968,12.981373],[77.709025,12.981216],[77.709119,12.980886],[77.709198,12.980569],[77.70923,12.980407],[77.709228,12.980245],[77.709179,12.980172],[77.709084,12.980101],[77.708954,12.980109],[77.708803,12.98014],[77.70872,12.980286],[77.708674,12.980436],[77.70857,12.980755],[77.708408,12.981377]]]]}","[{""gateName"": ""Seetharampalya"", ""stopCode"": ""29_1"", ""lat"": 12.980856, ""lon"": 77.708786}, {""gateName"": ""Seetharampalya"", ""stopCode"": ""29_2"", ""lat"": 12.980856, ""lon"": 77.708786}, {""gateName"": ""A-Seetharampalya Side"", ""stopCode"": ""29_G_A"", ""lat"": 12.98092611, ""lon"": 77.70898238}, {""gateName"": ""B-Doddanekundi Side"", ""stopCode"": ""29_G_B"", ""lat"": 12.98082941, ""lon"": 77.70862162}]",12.980856,77.708786,Seetharampalya,87
bangalore_metro,36,"{""type"":""MultiPolygon"",""coordinates"":[[[[77.757875,12.996333],[77.758268,12.996374],[77.758258,12.996175],[77.75817,12.995801],[77.758045,12.995487],[77.757816,12.994864],[77.75769,12.994715],[77.75754,12.994752],[77.757469,12.995014],[77.757875,12.996333]]]]}","[{""gateName"": ""Whitefield (Kadugodi)"", ""stopCode"": ""36_1"", ""lat"": 12.995743, ""lon"": 77.75795}, {""gateName"": ""Whitefield (Kadugodi)"", ""stopCode"": ""36_2"", ""lat"": 12.995743, ""lon"": 77.75795}, {""gateName"": ""A-Whitefield Traffic Police Station Side"", ""stopCode"": ""36_G_A"", ""lat"": 12.99497417, ""lon"": 77.7578938}, {""gateName"": ""B-Whitefield Railway Station Side"", ""stopCode"": ""36_G_B"", ""lat"": 12.99586537, ""lon"": 77.75814593}]",12.995743,77.75795,Whitefield (Kadugodi),93
bangalore_metro,44,"{""type"":""MultiPolygon"",""coordinates"":[[[[77.540288,13.028598],[77.540335,13.028685],[77.540411,13.028784],[77.540559,13.028693],[77.540604,13.02876],[77.541077,13.028481],[77.541116,13.028499],[77.541177,13.028619],[77.541365,13.028504],[77.541425,13.028471],[77.541608,13.028364],[77.541522,13.028235],[77.541465,13.028253],[77.541428,13.028191],[77.541557,13.028104],[77.541517,13.028031],[77.541424,13.027927],[77.541268,13.028004],[77.541251,13.027988],[77.541075,13.028088],[77.541056,13.028055],[77.541318,13.02791],[77.541254,13.027794],[77.540749,13.028077],[77.540826,13.028227],[77.540678,13.0283],[77.540601,13.028149],[77.540343,13.0283],[77.540289,13.028364],[77.540318,13.028432],[77.540401,13.028434],[77.540442,13.028498],[77.540288,13.028598]]]]}","[{""gateName"": ""Goraguntepalya"", ""stopCode"": ""44_1"", ""lat"": 13.028403, ""lon"": 77.54086}, {""gateName"": ""Goraguntepalya"", ""stopCode"": ""44_2"", ""lat"": 13.028403, ""lon"": 77.54086}, {""gateName"": ""A-GG Palya Side"", ""stopCode"": ""44_G_A"", ""lat"": 13.02786311, ""lon"": 77.54114984}, {""gateName"": ""B-GG Palya Side"", ""stopCode"": ""44_G_B"", ""lat"": 13.02800421, ""lon"": 77.54090845}, {""gateName"": ""C-GG Palya Side"", ""stopCode"": ""44_G_C"", ""lat"": 13.02833347, ""lon"": 77.54148245}, {""gateName"": ""E-MES Road Side"", ""stopCode"": ""44_G_E"", ""lat"": 13.02837005, ""lon"": 77.54027009}]",13.028403,77.54086,Goraguntepalya,54
bangalore_metro,45,"{""type"":""MultiPolygon"",""coordinates"":[[[[77.550594,13.023283],[77.55051,13.023053],[77.550566,13.023007],[77.550428,13.022764],[77.550274,13.022844],[77.550249,13.022797],[77.550598,13.022602],[77.55049,13.022443],[77.550016,13.022674],[77.549952,13.022894],[77.549858,13.022967],[77.549789,13.022866],[77.549559,13.023004],[77.549603,13.023103],[77.549503,13.02317],[77.549318,13.02311],[77.548864,13.023399],[77.548959,13.023564],[77.549283,13.023369],[77.549333,13.023381],[77.549224,13.023485],[77.549363,13.023708],[77.549542,13.023622],[77.549639,13.023701],[77.549746,13.023732],[77.54989,13.023682],[77.550162,13.023515],[77.550325,13.023778],[77.550385,13.023705],[77.550433,13.023647],[77.550448,13.023623],[77.550341,13.023439],[77.550594,13.023283]]]]}","[{""gateName"": ""Yeshwantpur"", ""stopCode"": ""45_1"", ""lat"": 13.023268, ""lon"": 77.54987}, {""gateName"": ""Yeshwantpur"", ""stopCode"": ""45_2"", ""lat"": 13.023268, ""lon"": 77.54987}, {""gateName"": ""A-APMC Market Side"", ""stopCode"": ""45_G_A"", ""lat"": 13.02257138, ""lon"": 77.55038201}, {""gateName"": ""B-APMC Market Side"", ""stopCode"": ""45_G_B"", ""lat"": 13.02296074, ""lon"": 77.54967928}, {""gateName"": ""C-APMC Market Side"", ""stopCode"": ""45_G_C"", ""lat"": 13.0233684, ""lon"": 77.5489591}, {""gateName"": ""D-Railway Station Side"", ""stopCode"": ""45_G_D"", ""lat"": 13.02364802, ""lon"": 77.54968732}, {""gateName"": ""E-Railway Station Side"", ""stopCode"": ""45_G_E"", ""lat"": 13.02360359, ""lon"": 77.55031764}, {""gateName"": ""F-Railway Station Side"", ""stopCode"": ""45_G_F"", ""lat"": 13.02334096, ""lon"": 77.55011245}, {""gateName"": ""G-Railway Station Side"", ""stopCode"": ""45_G_G"", ""lat"": 13.02314759, ""lon"": 77.55047187}]",13.023268,77.54987,Yeshwantpur,53
bangalore_metro,40,"{""type"":""MultiPolygon"",""coordinates"":[[[[77.511616,13.043429],[77.511664,13.043767],[77.511706,13.043923],[77.511883,13.043971],[77.512178,13.043924],[77.513186,13.043711],[77.513143,13.04346],[77.513125,13.043349],[77.513155,13.04327],[77.513095,13.042935],[77.511616,13.043429]]]]}","[{""gateName"": ""Dasarahalli"", ""stopCode"": ""40_1"", ""lat"": 13.043261, ""lon"": 77.51255}, {""gateName"": ""Dasarahalli"", ""stopCode"": ""40_2"", ""lat"": 13.043261, ""lon"": 77.51255}, {""gateName"": ""A-Hesarghatta Cross Side"", ""stopCode"": ""40_G_A"", ""lat"": 13.04356122, ""lon"": 77.511895}, {""gateName"": ""B-Jalahalli Cross Side"", ""stopCode"": ""40_G_B"", ""lat"": 13.04324897, ""lon"": 77.5128445}]",13.043261,77.51255,Dasarahalli,58
bangalore_metro,70,"{""type"":""MultiPolygon"",""coordinates"":[[[[77.47344362622684,13.05705159466102],[77.47213848666823,13.0573831631646],[77.47222573848728,13.05775310799571],[77.47354160548728,13.05743446751846],[77.47344362622684,13.05705159466102]]]]}","[{""gateName"": ""Madavara"", ""stopCode"": ""70_1"", ""lat"": 13.057222, ""lon"": 80.265000}, {""gateName"": ""Madavara"", ""stopCode"": ""70_2"", ""lat"": 13.057222, ""lon"": 80.265000}]",13.057222,80.265000,Madavara,163
bangalore_metro,69,"{""type"":""MultiPolygon"",""coordinates"":[[[[77.48843589270618,13.05205131009457],[77.48716656689366,13.05250973492213],[77.48726480815652,13.05276186026085],[77.48853632140691,13.0523167415464],[77.48843589270618,13.05205131009457]]]]}","[{""gateName"": ""Chikkabidarakallu"", ""stopCode"": ""69_1"", ""lat"": 13.075000, ""lon"": 80.231389}, {""gateName"": ""Chikkabidarakallu"", ""stopCode"": ""69_2"", ""lat"": 13.075000, ""lon"": 80.231389}]",13.075000,80.231389,Chikkabidarakallu,164
bangalore_metro,68,"{""type"":""MultiPolygon"",""coordinates"":[[[[77.49367814419227,13.05022049957597],[77.49377123300708,13.05046130907157],[77.49504960419372,13.04998818598807],[77.49496473576406,13.0497597611531],[77.49367814419227,13.05022049957597]]]]}","[{""gateName"": ""Manjunathanagara"", ""stopCode"": ""68_1"", ""lat"": 13.088611, ""lon"": 80.288056}, {""gateName"": ""Manjunathanagara"", ""stopCode"": ""68_2"", ""lat"": 13.088611, ""lon"": 80.288056}]",13.088611,80.288056,Manjunathanagara,165
chennai_metro,SAE,,"[{""gateName"": ""A3-Near Amma Arangam"", ""stopCode"": ""SAE"", ""lat"": 13.084513, ""lon"": 80.2196321}, {""gateName"": ""A2-Near Valliammal College"", ""stopCode"": ""SAE"", ""lat"": 13.0846623, ""lon"": 80.2196832}, {""gateName"": ""B2-Near Anna Nagar Roundana"", ""stopCode"": ""SAE"", ""lat"": 13.0845365, ""lon"": 80.2191261}, {""gateName"": ""B3-Near Kandhaswamy College"", ""stopCode"": ""SAE"", ""lat"": 13.0846921, ""lon"": 80.218741}]",13.08472565,80.22005328,ANNA NAGAR EAST,
chennai_metro,SAL,,"[{""gateName"": ""B-Towards Airport"", ""stopCode"": ""SAL"", ""lat"": 13.0038958, ""lon"": 80.20118}, {""gateName"": ""A- Near Urban Square"", ""stopCode"": ""SAL"", ""lat"": 13.0048551, ""lon"": 80.2015646}]",13.00372197,80.20154361,ARIGNAR ANNA ALANDUR,
chennai_metro,SAN,,"[{""gateName"": ""C-Near ESI Hospital"", ""stopCode"": ""SAN"", ""lat"": 13.0351886, ""lon"": 80.2104551}, {""gateName"": ""D-Near BHEL Staff Quarters"", ""stopCode"": ""SAN"", ""lat"": 13.0351167, ""lon"": 80.2108348}]",13.03534195,80.21063651,ASHOK NAGAR,
chennai_metro,SAP,,"[{""gateName"": ""A-Towards Tambaram/Koyambedu"", ""stopCode"": ""SAP"", ""lat"": 12.9804578, ""lon"": 80.1643062}]",12.98159298,80.1639009,AIRPORT,
chennai_metro,SAR,,"[{""gateName"": ""C-Near MMDA Colony"", ""stopCode"": ""SAR"", ""lat"": 13.0618382, ""lon"": 80.2117838}, {""gateName"": ""B-Near Chennai Park Inn"", ""stopCode"": ""SAR"", ""lat"": 13.0617739, ""lon"": 80.211564}]",13.06184867,80.21191767,ARUMBAKKAM,
chennai_metro,SAT,,"[{""gateName"": ""B3-Near Kora Food Street"", ""stopCode"": ""SAT"", ""lat"": 13.0851153, ""lon"": 80.2084914}, {""gateName"": ""B1&B2-Near 2nd Avenue Road"", ""stopCode"": ""SAT"", ""lat"": 13.0848867, ""lon"": 80.2084222}, {""gateName"": ""A3-Near Shanthi Colony"", ""stopCode"": ""SAT"", ""lat"": 13.0848399, ""lon"": 80.209699}, {""gateName"": ""A2-Near Anna Tower Park"", ""stopCode"": ""SAT"", ""lat"": 13.0851002, ""lon"": 80.2096133}]",13.08517703,80.20848648,ANNA NAGAR TOWER,
chennai_metro,SCC,,"[{""gateName"": ""B2-Near Central Railway Station"", ""stopCode"": ""SCC"", ""lat"": 13.0816968, ""lon"": 80.273681}, {""gateName"": ""A2- Near Rajiv Gandhi Hospital"", ""stopCode"": ""SCC"", ""lat"": 13.0815127, ""lon"": 80.2747051}, {""gateName"": ""B1- Towards Egmore road"", ""stopCode"": ""SCC"", ""lat"": 13.0813602, ""lon"": 80.2733365}, {""gateName"": ""B5- Near Ripon Building"", ""stopCode"": ""SCC"", ""lat"": 13.0817205, ""lon"": 80.270964}]",13.0817804,80.27354903,PURATCHI THALAIVAR DR.M.G.RAMACHANDRAN CENTRAL METRO,
chennai_metro,SCM,,"[{""gateName"": ""D-Near KSRTC Boarding Point "", ""stopCode"": ""SCM"", ""lat"": 13.0680697, ""lon"": 80.2040548}, {""gateName"": ""C- Near Koyambedu Bus Stand"", ""stopCode"": ""SCM"", ""lat"": 13.0698771, ""lon"": 80.2047622}, {""gateName"": ""A-Near Koyambedu Market"", ""stopCode"": ""SCM"", ""lat"": 13.0682084, ""lon"": 80.2035784}]",13.06824182,80.20411868,PURATCHI THALAIVI DR.J.JAYALALITHAA CMBT METRO,
chennai_metro,SCR,,"[{""gateName"": ""A2-Near Post office Nandanam"", ""stopCode"": ""SCR"", ""lat"": 13.0318744, ""lon"": 80.2411259}, {""gateName"": ""B1-Near Defence Officers Quarters"", ""stopCode"": ""SCR"", ""lat"": 13.0308356, ""lon"": 80.2396807}, {""gateName"": ""A1-Near Chennai Metros"", ""stopCode"": ""SCR"", ""lat"": 13.0320289, ""lon"": 80.2421045}]",13.03112925,80.24035987,NANDANAM,
chennai_metro,SEG,,"[{""gateName"": ""B2-Near Periyar Book House"", ""stopCode"": ""SEG"", ""lat"": 13.0797209, ""lon"": 80.2613928}]",13.07877935,80.26110401,EGMORE METRO,
chennai_metro,SGE,,"[{""gateName"": ""A2-Near Omandurar Multispeciality Hospital "", ""stopCode"": ""SGE"", ""lat"": 13.0701119, ""lon"": 80.2735251}, {""gateName"": ""B2-Near Richie Street"", ""stopCode"": ""SGE"", ""lat"": 13.06937, ""lon"": 80.2721987}, {""gateName"": ""A3-Near Chindadaripet Railway Station "", ""stopCode"": ""SGE"", ""lat"": 13.070008, ""lon"": 80.272892}, {""gateName"": ""B1-Near Kalaivanar Arangam"", ""stopCode"": ""SGE"", ""lat"": 13.0689044, ""lon"": 80.2722294}]",13.07004362,80.2735029,GOVERNMENT ESTATE,
chennai_metro,SGM,,"[{""gateName"": ""A1-Near DMS Office"", ""stopCode"": ""SGM"", ""lat"": 13.0459917, ""lon"": 80.248507}, {""gateName"": ""A3-Near Kamarajar Arangam"", ""stopCode"": ""SGM"", ""lat"": 13.0467314, ""lon"": 80.248317}, {""gateName"": ""B2-Near Century Plaza"", ""stopCode"": ""SGM"", ""lat"": 13.0446797, ""lon"": 80.2479194}, {""gateName"": ""B1-Near AG Office"", ""stopCode"": ""SGM"", ""lat"": 13.0444343, ""lon"": 80.2481167}]",13.04594039,80.24853668,AG-DMS,
chennai_metro,SGU,,"[{""gateName"": ""A-Near Guindy Railway Station"", ""stopCode"": ""SGU"", ""lat"": 13.0090566, ""lon"": 80.2123341}]",13.00936883,80.21343944,GUINDY METRO,
chennai_metro,SHC,,"[{""gateName"": ""A1-Near Madras Law College"", ""stopCode"": ""SHC"", ""lat"": 13.0878626, ""lon"": 80.2853306}, {""gateName"": ""A3-Near Sowcarpet"", ""stopCode"": ""SHC"", ""lat"": 13.0883549, ""lon"": 80.2848219}, {""gateName"": ""A4-Near Beach Station"", ""stopCode"": ""SHC"", ""lat"": 13.0885627, ""lon"": 80.285755}, {""gateName"": ""B1-Near Fort Railway Station"", ""stopCode"": ""SHC"", ""lat"": 13.0870741, ""lon"": 80.2851312}, {""gateName"": ""B3- Near Raja Annamalai Mandram"", ""stopCode"": ""SHC"", ""lat"": 13.0864115, ""lon"": 80.2848047}]",13.08786263,80.28533057,HIGH COURT,
